"Time (s)","Acceleration x (m/s^2)","Acceleration y (m/s^2)","Acceleration z (m/s^2)"
4.503594722E0,2.657563984E-1,-7.015010715E-1,9.844957352E0
4.515588131E0,2.825157940E-1,-6.919242740E-1,9.816226959E0
4.527551021E0,2.537853718E-1,-7.015010715E-1,9.847352028E0
4.539483394E0,2.681505978E-1,-6.727706790E-1,9.849745750E0
4.551415767E0,2.944868207E-1,-6.584054828E-1,9.828198433E0
4.563378658E0,2.777273953E-1,-6.560112834E-1,9.785101891E0
4.575311031E0,3.016694188E-1,-6.679822803E-1,9.775525093E0
4.587304439E0,3.112462163E-1,-7.110779285E-1,9.782708168E0
4.597314205E0,2.992752194E-1,-7.230489254E-1,9.844957352E0
4.609307613E0,3.136404157E-1,-7.278373241E-1,9.892841339E0
4.621301021E0,2.896983922E-1,-7.278373241E-1,9.880870819E0
4.633233394E0,2.944868207E-1,-6.919242740E-1,9.897629738E0
4.645196285E0,2.681505978E-1,-7.015010715E-1,9.866505623E0
4.657128658E0,2.513911724E-1,-6.727706790E-1,9.880870819E0
4.667138424E0,2.825157940E-1,-6.631938815E-1,9.866505623E0
4.679101314E0,2.825157940E-1,-6.320692301E-1,9.763554573E0
4.691064205E0,2.944868207E-1,-6.655880809E-1,9.761159897E0
4.703057613E0,2.777273953E-1,-6.847416759E-1,9.775525093E0
4.714959469E0,2.992752194E-1,-7.062895298E-1,9.818621635E0
4.726922359E0,3.160346150E-1,-7.134721279E-1,9.859322548E0
4.736932125E0,3.112462163E-1,-6.847416759E-1,9.890447617E0
4.748925533E0,3.064578176E-1,-6.943184733E-1,9.816226959E0
4.760888424E0,2.849099934E-1,-6.943184733E-1,9.923966408E0
4.772881832E0,3.447650373E-1,-6.607996821E-1,9.914389610E0
4.784875240E0,3.136404157E-1,-6.703764796E-1,9.816226959E0
4.796868648E0,3.184288144E-1,-6.248866320E-1,9.844957352E0
4.806878414E0,2.944868207E-1,-5.889736414E-1,9.849745750E0
4.818871822E0,3.088520169E-1,-6.153098345E-1,9.813833237E0
4.830865230E0,3.088520169E-1,-6.177040339E-1,9.828198433E0
4.842858638E0,2.753331959E-1,-6.536170840E-1,9.813833237E0
4.852868404E0,3.184288144E-1,-6.560112834E-1,9.866505623E0
4.864831295E0,3.088520169E-1,-6.368576288E-1,9.890447617E0
4.874841060E0,3.208230138E-1,-6.416460276E-1,9.856928825E0
4.886834469E0,2.801215947E-1,-6.153098345E-1,9.849745750E0
4.898766842E0,3.543418646E-1,-6.129156351E-1,9.854534149E0
4.910729732E0,3.878606856E-1,-5.889736414E-1,9.878476143E0
4.920739498E0,3.615244627E-1,-5.841852427E-1,9.821015358E0
4.932702388E0,3.639186621E-1,-5.674257874E-1,9.801861763E0
4.944634761E0,3.184288144E-1,-5.506663918E-1,9.751583099E0
4.956628170E0,3.519476354E-1,-5.482721925E-1,9.770736694E0
4.966637935E0,3.327940404E-1,-5.482721925E-1,9.828198433E0
4.976647701E0,3.280056417E-1,-5.722141862E-1,9.876082420E0
4.988610592E0,3.639186621E-1,-5.674257874E-1,9.902418137E0
4.998620357E0,3.615244627E-1,-5.626373887E-1,9.911994934E0
5.010583248E0,3.423708379E-1,-5.386953950E-1,9.916783333E0
5.022546138E0,3.687070608E-1,-5.363011956E-1,9.866505623E0
5.034539547E0,3.447650373E-1,-5.219359994E-1,9.830592155E0
5.046532955E0,3.567360640E-1,-5.123591423E-1,9.804255486E0
5.058465328E0,3.711012602E-1,-4.716577232E-1,9.739612579E0
5.070428219E0,3.471592367E-1,-4.501099288E-1,9.821015358E0
5.080437984E0,3.902548850E-1,-4.285621047E-1,9.888052940E0
5.090447750E0,4.213795066E-1,-4.309563041E-1,9.907206535E0
5.102410640E0,3.711012602E-1,-4.477157295E-1,9.849745750E0
5.112420406E0,3.830722570E-1,-4.668693244E-1,9.868899345E0
5.124383297E0,4.189853072E-1,-3.974374831E-1,9.883264542E0
5.134393062E0,3.615244627E-1,-3.639186621E-1,9.883264542E0
5.146355953E0,3.471592367E-1,-4.213795066E-1,9.861717224E0
5.158349361E0,3.208230138E-1,-4.333505034E-1,9.880870819E0
5.170312252E0,3.280056417E-1,-4.572925270E-1,9.902418137E0
5.182305660E0,3.543418646E-1,-4.429273009E-1,9.844957352E0
5.194268551E0,3.950432837E-1,-3.782838583E-1,9.818621635E0
5.206231441E0,3.974374831E-1,-3.567360640E-1,9.823410034E0
5.218194332E0,4.094084799E-1,-3.303998411E-1,9.842563629E0
5.230157222E0,4.309563041E-1,-3.136404157E-1,9.787496567E0
5.240166988E0,4.046200812E-1,-2.825157940E-1,9.816226959E0
5.252129879E0,4.022258818E-1,-2.418143749E-1,9.852140427E0
5.264092769E0,3.806780577E-1,-3.112462163E-1,9.809044838E0
5.276025142E0,3.854664862E-1,-2.920926213E-1,9.868899345E0
5.287988033E0,4.141969085E-1,-3.040636182E-1,9.873687744E0
5.297997799E0,4.213795066E-1,-2.944868207E-1,9.876082420E0
5.309930172E0,4.237737060E-1,-3.016694188E-1,9.885659218E0
5.321893062E0,4.381389022E-1,-3.303998411E-1,9.911994934E0
5.331902828E0,4.046200812E-1,-3.351882398E-1,9.866505623E0
5.343865719E0,4.141969085E-1,-2.920926213E-1,9.847352028E0
5.353875484E0,4.309563041E-1,-2.442085743E-1,9.797073364E0
5.365868892E0,4.285621047E-1,-2.370259613E-1,9.746794701E0
5.377801265E0,3.998316824E-1,-2.274491638E-1,9.777919769E0
5.389764156E0,4.118026793E-1,-2.298433632E-1,9.861717224E0
5.399773922E0,4.237737060E-1,-2.346317619E-1,9.895236015E0
5.409783687E0,4.333505034E-1,-2.250549644E-1,9.931148529E0
5.421716060E0,3.926490843E-1,-2.274491638E-1,9.880870819E0
5.431725826E0,3.591302633E-1,-2.106897533E-1,9.856928825E0
5.443719234E0,3.974374831E-1,-2.226607651E-1,9.856928825E0
5.455651607E0,4.165911078E-1,-2.298433632E-1,9.852140427E0
5.467614498E0,4.094084799E-1,-2.250549644E-1,9.866505623E0
5.477624263E0,4.094084799E-1,-2.082955539E-1,9.818621635E0
5.489587154E0,3.950432837E-1,-2.130839527E-1,9.813833237E0
5.501519527E0,4.118026793E-1,-2.226607651E-1,9.847352028E0
5.513512935E0,4.381389022E-1,-1.915361285E-1,9.849745750E0
5.525475826E0,4.213795066E-1,-1.771709323E-1,9.900024414E0
5.535485592E0,4.022258818E-1,-1.747767180E-1,9.911994934E0
5.547479000E0,3.854664862E-1,-1.891419291E-1,9.900024414E0
5.559472408E0,3.758896589E-1,-1.628057212E-1,9.873687744E0
5.569482174E0,3.543418646E-1,-1.699883193E-1,9.842563629E0
5.581414547E0,3.447650373E-1,-1.580173075E-1,9.775525093E0
5.591424312E0,3.878606856E-1,-1.675941199E-1,9.797073364E0
5.601434078E0,4.022258818E-1,-1.412578970E-1,9.821015358E0
5.613427486E0,3.950432837E-1,-1.508347094E-1,9.856928825E0
5.625420894E0,3.854664862E-1,-1.221042871E-1,9.878476143E0
5.637414302E0,3.950432837E-1,-1.244984865E-1,9.868899345E0
5.649377193E0,3.950432837E-1,-1.675941199E-1,9.885659218E0
5.661370601E0,4.094084799E-1,-1.747767180E-1,9.935936928E0
5.671380367E0,3.926490843E-1,-1.843535304E-1,9.921571732E0
5.683343258E0,3.591302633E-1,-1.532289088E-1,9.854534149E0
5.695306148E0,4.118026793E-1,-8.619125932E-2,9.854534149E0
5.707299556E0,3.734954596E-1,-8.619125932E-2,9.818621635E0
5.719262447E0,4.022258818E-1,-8.140286058E-2,9.782708168E0
5.729272213E0,3.998316824E-1,-9.097966552E-2,9.789890289E0
5.741265621E0,3.782838583E-1,-1.316810995E-1,9.823410034E0
5.753167476E0,3.495534360E-1,-1.484405100E-1,9.816226959E0
5.765130367E0,3.782838583E-1,-1.005564705E-1,9.844957352E0
5.777093258E0,3.806780577E-1,-7.900865376E-2,9.919178009E0
5.787103023E0,4.046200812E-1,-4.548983276E-2,9.943120003E0
5.799096431E0,3.998316824E-1,-5.985504389E-2,9.926360130E0
5.811089840E0,3.854664862E-1,-5.506663769E-2,9.904812813E0
5.823083248E0,3.687070608E-1,-9.337386489E-2,9.830592155E0
5.835046138E0,3.687070608E-1,-8.379705995E-2,9.809044838E0
5.845055904E0,3.687070608E-1,-7.661445439E-2,9.811438560E0
5.855065670E0,3.543418646E-1,-5.985504389E-2,9.797073364E0
5.867028560E0,3.806780577E-1,-1.915361360E-2,9.777919769E0
5.877038326E0,3.782838583E-1,-1.915361360E-2,9.804255486E0
5.889001217E0,3.687070608E-1,-3.112462163E-2,9.787496567E0
5.900933590E0,3.591302633E-1,-6.943184882E-2,9.801861763E0
5.912926998E0,3.998316824E-1,-5.746084079E-2,9.916783333E0
5.924859371E0,4.022258818E-1,-2.873042040E-2,9.983820915E0
5.936761226E0,3.830722570E-1,-3.351882473E-2,9.959878922E0
5.946770992E0,3.830722570E-1,-5.027823523E-2,9.955090523E0
5.958733883E0,3.447650373E-1,-5.506663769E-2,9.921571732E0
5.970727291E0,3.160346150E-1,-5.506663769E-2,9.821015358E0
5.982720699E0,3.615244627E-1,-1.675941236E-2,9.770736694E0
5.994653072E0,3.495534360E-1,1.436521020E-2,9.761159897E0
6.004662838E0,3.303998411E-1,2.394201607E-2,9.722852707E0
6.016656246E0,3.327940404E-1,1.915361360E-2,9.734824181E0
6.028649654E0,3.854664862E-1,4.788403399E-3,9.895236015E0
6.040612545E0,4.046200812E-1,-4.309562966E-2,9.979032516E0
6.050622310E0,4.046200812E-1,-5.267243832E-2,1.000297451E1
6.062585201E0,3.232172430E-1,-5.506663769E-2,9.945513725E0
6.072594967E0,3.327940404E-1,-4.788403399E-3,9.880870819E0
6.084557857E0,3.663128614E-1,3.591302410E-2,9.890447617E0
6.096520748E0,3.902548850E-1,6.464344263E-2,9.864110947E0
6.106530513E0,3.663128614E-1,6.703764945E-2,9.859322548E0
6.118523922E0,4.022258818E-1,7.182604820E-2,9.859322548E0
6.128533687E0,3.495534360E-1,5.267243832E-2,9.837775230E0
6.140466060E0,3.327940404E-1,3.591302410E-2,9.825803757E0
6.150475826E0,3.375824392E-1,2.873042040E-2,9.806650162E0
6.162438717E0,3.375824392E-1,3.112462163E-2,9.811438560E0
6.172448482E0,3.687070608E-1,3.112462163E-2,9.835380554E0
6.184441890E0,4.022258818E-1,1.915361360E-2,9.859322548E0
6.194451656E0,3.543418646E-1,-2.394201700E-3,9.849745750E0
6.206414547E0,3.878606856E-1,1.197100803E-2,9.866505623E0
6.218407955E0,4.070142806E-1,6.703764945E-2,9.955090523E0
6.230340328E0,3.974374831E-1,7.661445439E-2,9.871294022E0
6.242303219E0,3.519476354E-1,5.985504389E-2,9.835380554E0
6.254235592E0,3.639186621E-1,8.379705995E-2,9.854534149E0
6.266198482E0,3.758896589E-1,6.943184882E-2,9.861717224E0
6.276208248E0,3.734954596E-1,3.830722719E-2,9.895236015E0
6.288171138E0,3.303998411E-1,1.915361360E-2,9.828198433E0
6.300103511E0,3.543418646E-1,3.351882473E-2,9.799467087E0
6.310113277E0,3.806780577E-1,5.506663769E-2,9.801861763E0
6.322045650E0,4.022258818E-1,7.422025502E-2,9.840168953E0
6.332055416E0,3.974374831E-1,9.097966552E-2,9.852140427E0
6.342065181E0,4.213795066E-1,7.661445439E-2,9.885659218E0
6.352074947E0,4.237737060E-1,7.182604820E-2,9.919178009E0
6.364007320E0,4.165911078E-1,9.097966552E-2,9.907206535E0
6.375970211E0,3.902548850E-1,9.337386489E-2,9.835380554E0
6.387963619E0,3.399766386E-1,7.661445439E-2,9.840168953E0
6.399926510E0,3.256114423E-1,5.985504389E-2,9.840168953E0
6.409936275E0,3.495534360E-1,6.943184882E-2,9.825803757E0
6.421929683E0,3.758896589E-1,7.900865376E-2,9.813833237E0
6.433923092E0,3.854664862E-1,9.816227108E-2,9.842563629E0
6.445855465E0,3.758896589E-1,7.422025502E-2,9.832986832E0
6.455865230E0,3.591302633E-1,7.182604820E-2,9.844957352E0
6.467858638E0,3.902548850E-1,9.816227108E-2,9.885659218E0
6.479791011E0,3.806780577E-1,6.224924326E-2,9.914389610E0
6.489800777E0,3.711012602E-1,2.873042040E-2,9.916783333E0
6.501733150E0,3.399766386E-1,6.224924326E-2,9.911994934E0
6.511742916E0,3.974374831E-1,1.005564705E-1,9.900024414E0
6.523705806E0,3.806780577E-1,8.379705995E-2,9.835380554E0
6.535607662E0,3.280056417E-1,6.703764945E-2,9.835380554E0
6.547601070E0,3.495534360E-1,3.591302410E-2,9.837775230E0
6.559563961E0,3.687070608E-1,6.224924326E-2,9.806650162E0
6.569573726E0,3.926490843E-1,1.029506698E-1,9.777919769E0
6.581536617E0,3.663128614E-1,1.029506698E-1,9.847352028E0
6.593468990E0,3.830722570E-1,9.097966552E-2,9.873687744E0
6.605401363E0,3.878606856E-1,8.140286058E-2,9.847352028E0
6.617394771E0,3.663128614E-1,6.943184882E-2,9.856928825E0
6.629388179E0,3.854664862E-1,7.661445439E-2,9.897629738E0
6.639397945E0,3.495534360E-1,5.506663769E-2,9.873687744E0
6.649407711E0,3.687070608E-1,7.900865376E-2,9.876082420E0
6.661340084E0,3.926490843E-1,8.619125932E-2,9.871294022E0
6.671349849E0,3.711012602E-1,8.140286058E-2,9.861717224E0
6.683312740E0,3.830722570E-1,8.140286058E-2,9.876082420E0
6.693322506E0,3.830722570E-1,5.506663769E-2,9.830592155E0
6.705285396E0,3.830722570E-1,9.576806426E-2,9.792284966E0
6.715295162E0,3.734954596E-1,1.149216816E-1,9.823410034E0
6.727258052E0,3.950432837E-1,9.337386489E-2,9.868899345E0
6.737267818E0,3.663128614E-1,7.182604820E-2,9.876082420E0
6.749200191E0,3.711012602E-1,6.224924326E-2,9.856928825E0
6.761193599E0,3.830722570E-1,8.379705995E-2,9.868899345E0
6.771203365E0,3.806780577E-1,1.077390760E-1,9.866505623E0
6.783166256E0,3.878606856E-1,1.388636976E-1,9.840168953E0
6.793176021E0,4.022258818E-1,1.077390760E-1,9.825803757E0
6.805169429E0,3.495534360E-1,9.576806426E-2,9.828198433E0
6.817132320E0,4.118026793E-1,1.268926859E-1,9.943120003E0
6.827142086E0,4.141969085E-1,5.746084079E-2,9.902418137E0
6.839104976E0,3.615244627E-1,5.985504389E-2,9.847352028E0
6.849114742E0,3.902548850E-1,1.268926859E-1,9.794678688E0
6.861077633E0,3.782838583E-1,1.532289088E-1,9.895236015E0
6.871087398E0,3.902548850E-1,1.077390760E-1,9.897629738E0
6.883050289E0,3.854664862E-1,7.900865376E-2,9.861717224E0
6.893060054E0,3.878606856E-1,6.464344263E-2,9.852140427E0
6.905022945E0,3.734954596E-1,9.337386489E-2,9.789890289E0
6.916955318E0,3.902548850E-1,1.173158810E-1,9.792284966E0
6.928918209E0,4.118026793E-1,1.388636976E-1,9.868899345E0
6.940881099E0,4.046200812E-1,8.858546615E-2,9.849745750E0
6.952843990E0,3.902548850E-1,9.337386489E-2,9.890447617E0
6.964806881E0,3.615244627E-1,1.268926859E-1,9.904812813E0
6.976739254E0,3.687070608E-1,1.125274822E-1,9.900024414E0
6.988732662E0,3.567360640E-1,1.101332754E-1,9.856928825E0
6.998742427E0,3.615244627E-1,1.221042871E-1,9.892841339E0
7.010644283E0,4.237737060E-1,1.149216816E-1,9.880870819E0
7.022607174E0,4.285621047E-1,1.077390760E-1,9.861717224E0
7.032616939E0,3.830722570E-1,9.816227108E-2,9.797073364E0
7.044549312E0,4.141969085E-1,1.125274822E-1,9.746794701E0
7.054559078E0,4.141969085E-1,1.436520964E-1,9.794678688E0
7.066521969E0,3.830722570E-1,1.029506698E-1,9.840168953E0
7.078484859E0,3.687070608E-1,5.267243832E-2,9.818621635E0
7.090447750E0,3.567360640E-1,7.182604820E-2,9.861717224E0
7.102410640E0,3.782838583E-1,1.221042871E-1,9.890447617E0
7.114404049E0,3.734954596E-1,1.484405100E-1,9.876082420E0
7.126366939E0,3.806780577E-1,1.604115069E-1,9.919178009E0
7.136376705E0,3.926490843E-1,1.651999205E-1,9.904812813E0
7.148370113E0,3.782838583E-1,1.125274822E-1,9.832986832E0
7.158379879E0,3.854664862E-1,1.244984865E-1,9.821015358E0
7.170373287E0,3.734954596E-1,1.077390760E-1,9.818621635E0
7.182366695E0,3.782838583E-1,1.268926859E-1,9.801861763E0
7.194360103E0,3.782838583E-1,1.268926859E-1,9.816226959E0
7.206292476E0,3.519476354E-1,1.053448766E-1,9.861717224E0
7.218224849E0,3.734954596E-1,9.576806426E-2,9.904812813E0
7.230218258E0,3.663128614E-1,1.173158810E-1,9.883264542E0
7.242181148E0,3.782838583E-1,1.436520964E-1,9.852140427E0
7.252190914E0,3.854664862E-1,1.556231081E-1,9.842563629E0
7.264184322E0,3.878606856E-1,1.340752989E-1,9.876082420E0
7.276147213E0,4.094084799E-1,1.244984865E-1,9.900024414E0
7.288049068E0,3.926490843E-1,1.077390760E-1,9.916783333E0
7.300042476E0,3.711012602E-1,1.005564705E-1,9.849745750E0
7.310052242E0,3.878606856E-1,1.221042871E-1,9.837775230E0
7.322015133E0,3.591302633E-1,1.292868853E-1,9.787496567E0
7.332024898E0,3.663128614E-1,1.244984865E-1,9.782708168E0
7.343987789E0,3.423708379E-1,1.340752989E-1,9.816226959E0
7.353997554E0,3.471592367E-1,1.268926859E-1,9.804255486E0
7.365960445E0,3.734954596E-1,1.292868853E-1,9.832986832E0
7.375970211E0,3.591302633E-1,1.221042871E-1,9.914389610E0
7.387933101E0,3.663128614E-1,1.268926859E-1,9.911994934E0
7.399895992E0,3.782838583E-1,1.364694983E-1,9.914389610E0
7.411889400E0,3.806780577E-1,1.484405100E-1,9.873687744E0
7.423882808E0,3.734954596E-1,1.340752989E-1,9.876082420E0
7.435845699E0,3.878606856E-1,1.316810995E-1,9.868899345E0
7.445855465E0,3.806780577E-1,1.268926859E-1,9.821015358E0
7.457818355E0,3.232172430E-1,1.173158810E-1,9.806650162E0
7.469811763E0,3.375824392E-1,1.340752989E-1,9.799467087E0
7.481774654E0,3.232172430E-1,1.340752989E-1,9.797073364E0
7.491784420E0,3.280056417E-1,1.484405100E-1,9.859322548E0
7.503747310E0,3.423708379E-1,1.340752989E-1,9.923966408E0
7.513757076E0,3.663128614E-1,1.029506698E-1,9.940725327E0
7.523766842E0,3.591302633E-1,9.337386489E-2,9.945513725E0
7.535729732E0,3.615244627E-1,1.029506698E-1,9.950302124E0
7.547723140E0,3.591302633E-1,1.388636976E-1,9.871294022E0
7.557732906E0,3.663128614E-1,1.771709323E-1,9.773131371E0
7.569695797E0,3.615244627E-1,1.651999205E-1,9.763554573E0
7.581628170E0,3.423708379E-1,1.508347094E-1,9.722852707E0
7.591637935E0,3.423708379E-1,1.029506698E-1,9.761159897E0
7.603631344E0,3.351882398E-1,1.197100878E-1,9.873687744E0
7.615594234E0,3.495534360E-1,9.576806426E-2,9.864110947E0
7.625604000E0,3.782838583E-1,1.316810995E-1,9.878476143E0
7.637566890E0,3.471592367E-1,1.556231081E-1,9.907206535E0
7.647576656E0,3.351882398E-1,1.460463107E-1,9.897629738E0
7.659539547E0,3.447650373E-1,1.244984865E-1,9.883264542E0
7.669549312E0,3.375824392E-1,1.436520964E-1,9.876082420E0
7.679559078E0,3.519476354E-1,1.364694983E-1,9.871294022E0
7.689568844E0,3.734954596E-1,1.388636976E-1,9.844957352E0
7.701531734E0,3.303998411E-1,1.197100878E-1,9.801861763E0
7.711541500E0,3.280056417E-1,1.460463107E-1,9.818621635E0
7.721551265E0,3.423708379E-1,1.460463107E-1,9.835380554E0
7.733514156E0,3.351882398E-1,1.244984865E-1,9.832986832E0
7.745507564E0,3.232172430E-1,1.316810995E-1,9.866505623E0
7.757439937E0,3.184288144E-1,1.484405100E-1,9.866505623E0
7.767449703E0,3.088520169E-1,1.292868853E-1,9.873687744E0
7.777459469E0,3.351882398E-1,1.077390760E-1,9.897629738E0
7.787469234E0,3.447650373E-1,1.221042871E-1,9.876082420E0
7.799432125E0,3.567360640E-1,1.125274822E-1,9.859322548E0
7.811425533E0,3.615244627E-1,1.340752989E-1,9.861717224E0
7.823357906E0,3.615244627E-1,1.173158810E-1,9.830592155E0
7.835290279E0,3.184288144E-1,1.053448766E-1,9.809044838E0
7.845300045E0,3.016694188E-1,1.244984865E-1,9.830592155E0
7.857232418E0,3.112462163E-1,1.244984865E-1,9.849745750E0
7.867242183E0,3.232172430E-1,1.460463107E-1,9.892841339E0
7.877251949E0,3.375824392E-1,1.604115069E-1,9.923966408E0
7.889214840E0,3.040636182E-1,1.244984865E-1,9.866505623E0
7.901177730E0,3.303998411E-1,1.604115069E-1,9.883264542E0
7.911187496E0,3.519476354E-1,1.795651317E-1,9.864110947E0
7.923180904E0,3.734954596E-1,1.843535304E-1,9.818621635E0
7.935143795E0,3.591302633E-1,1.699883193E-1,9.885659218E0
7.945153560E0,3.782838583E-1,1.316810995E-1,9.842563629E0
7.957116451E0,3.495534360E-1,7.900865376E-2,9.847352028E0
7.967126217E0,3.399766386E-1,8.140286058E-2,9.866505623E0
7.979119625E0,3.543418646E-1,8.140286058E-2,9.926360130E0
7.991113033E0,3.256114423E-1,8.379705995E-2,9.876082420E0
8.001122799E0,3.232172430E-1,9.816227108E-2,9.900024414E0
8.013024654E0,3.375824392E-1,1.364694983E-1,9.864110947E0
8.024987545E0,3.208230138E-1,1.484405100E-1,9.828198433E0
8.034997310E0,3.256114423E-1,1.795651317E-1,9.789890289E0
8.045007076E0,3.303998411E-1,1.819593310E-1,9.787496567E0
8.057000484E0,3.375824392E-1,1.340752989E-1,9.830592155E0
8.068932857E0,3.303998411E-1,1.029506698E-1,9.844957352E0
8.080865230E0,3.423708379E-1,9.337386489E-2,9.880870819E0
8.090874996E0,3.112462163E-1,7.422025502E-2,9.911994934E0
8.102837886E0,3.184288144E-1,8.858546615E-2,9.892841339E0
8.112847652E0,3.280056417E-1,1.149216816E-1,9.854534149E0
8.124810543E0,3.639186621E-1,1.843535304E-1,9.873687744E0
8.136742916E0,3.567360640E-1,1.771709323E-1,9.852140427E0
8.148736324E0,3.184288144E-1,1.460463107E-1,9.832986832E0
8.160668697E0,3.040636182E-1,1.077390760E-1,9.856928825E0
8.170678463E0,3.136404157E-1,1.173158810E-1,9.830592155E0
8.182671871E0,3.351882398E-1,1.460463107E-1,9.849745750E0
8.194604244E0,3.375824392E-1,1.149216816E-1,9.864110947E0
8.206536617E0,3.519476354E-1,1.173158810E-1,9.847352028E0
8.216546383E0,3.471592367E-1,1.268926859E-1,9.873687744E0
8.226556148E0,3.711012602E-1,1.628057212E-1,9.900024414E0
8.238519039E0,3.830722570E-1,1.604115069E-1,9.864110947E0
8.250481929E0,3.256114423E-1,1.580173075E-1,9.832986832E0
8.262475338E0,3.136404157E-1,1.268926859E-1,9.847352028E0
8.274438228E0,3.447650373E-1,1.340752989E-1,9.864110947E0
8.286370601E0,3.232172430E-1,1.292868853E-1,9.866505623E0
8.298302974E0,3.160346150E-1,1.412578970E-1,9.823410034E0
8.310296383E0,3.423708379E-1,1.508347094E-1,9.799467087E0
8.322228756E0,3.495534360E-1,1.436520964E-1,9.821015358E0
8.334191646E0,3.711012602E-1,1.651999205E-1,9.871294022E0
8.344201412E0,3.375824392E-1,1.412578970E-1,9.880870819E0
8.356164302E0,3.112462163E-1,1.005564705E-1,9.904812813E0
8.368157711E0,3.064578176E-1,7.661445439E-2,9.909601212E0
8.380120601E0,3.016694188E-1,7.422025502E-2,9.890447617E0
8.392114010E0,2.968810201E-1,1.508347094E-1,9.871294022E0
8.404076900E0,3.375824392E-1,1.532289088E-1,9.821015358E0
8.414086666E0,3.303998411E-1,1.675941199E-1,9.804255486E0
8.425988521E0,3.232172430E-1,1.197100878E-1,9.777919769E0
8.437920894E0,3.351882398E-1,1.221042871E-1,9.852140427E0
8.449914302E0,3.639186621E-1,1.197100878E-1,9.878476143E0
8.461907711E0,3.591302633E-1,1.149216816E-1,9.868899345E0
8.471917476E0,3.519476354E-1,1.125274822E-1,9.876082420E0
8.483910885E0,3.663128614E-1,1.316810995E-1,9.888052940E0
8.495904293E0,3.663128614E-1,1.268926859E-1,9.866505623E0
8.507867183E0,3.327940404E-1,1.101332754E-1,9.835380554E0
8.519830074E0,3.375824392E-1,8.379705995E-2,9.801861763E0
8.531792965E0,3.351882398E-1,1.292868853E-1,9.801861763E0
8.541833248E0,3.758896589E-1,1.460463107E-1,9.821015358E0
8.553765621E0,3.854664862E-1,1.316810995E-1,9.842563629E0
8.563775386E0,3.447650373E-1,1.484405100E-1,9.856928825E0
8.575707760E0,3.495534360E-1,1.316810995E-1,9.828198433E0
8.585717525E0,3.447650373E-1,1.340752989E-1,9.950302124E0
8.595727291E0,3.615244627E-1,1.364694983E-1,9.909601212E0
8.607720699E0,3.471592367E-1,1.005564705E-1,9.876082420E0
8.619683590E0,3.160346150E-1,1.221042871E-1,9.825803757E0
8.631676998E0,3.112462163E-1,9.576806426E-2,9.770736694E0
8.643609371E0,3.208230138E-1,1.340752989E-1,9.835380554E0
8.653619136E0,3.184288144E-1,1.125274822E-1,9.780313492E0
8.665612545E0,3.447650373E-1,1.101332754E-1,9.873687744E0
8.677605953E0,3.351882398E-1,1.651999205E-1,1.003888798E1
8.687615719E0,3.615244627E-1,1.292868853E-1,9.904812813E0
8.699548092E0,3.280056417E-1,8.619125932E-2,9.801861763E0
8.709557857E0,3.208230138E-1,1.053448766E-1,9.828198433E0
8.719567623E0,3.112462163E-1,1.460463107E-1,9.847352028E0
